Comment,Label,Movie Title,Genre,Preference,Total Neutral,3000,Total Dislikes,3000,Total Likes,3000,Dataset Size,9000
"ভাল বাজেট হলেই যে ভাল মুভি হবে এই কথা মানতে পারলাম না।।।কারন অল্প বাজেটে ইন্টারন্যাশনাল মানে মুভি তৈরি করে অস্কার জেতা যায় তার প্রমান হচ্ছে ইরান।।ইরানি মুভিতে ভাল গ্রাফিক্সের কাজ হয়না,ভাল ভিএফেক্স ও ভাল সাউন্ড থাকেনা তারপরেও ইরান বিশ্ব মানের মুভি তৈরি করে তাক লাগিয়ে দিচ্ছে।।ইরানের যেখাবে বলিউড শতকোটি টাকা ইনবেস্ট করে অস্কার জিততে পারেনা,, কান চলচিত্রের রেড কার্পেটে ইন্ডিয়ান নাইকারা হেটে সংবাদ শিরোনাম হয় বাট ইন্ডিয়ান কোনো মুভি কানের পুরুস্কার নিতে পারেনা সেখানে ইরানিররা অল্প বাজেটে মুভি তৈরি করে প্রতিবাদ কোনো না কোনো পুরুস্কার জিতে নিচ্ছে।।মাজিদ মাজিদি আসগর ফারহাদি,,আব্বাস কিয়ারুস্তমির মত পরিচালক এখনো ইন্ডিয়ার মাটিতে জন্ম নেয়নি অথচ এরা অল্প বাজেটে মুভি তৈরিরি করে বিশ্ব কাপাচ্ছে।।আসলে ভাল।মানের মুভি তৈরি করতে ভাল বাজেট লাগেনা,প্রয়োজন ভাল ডিরেক্টর,, ভাল গল্প।।।বাংলাদেশে ভাল ডিরেক্টর ও ভাল গল্পের কারনে বিশ্ব মানের মুভি তৈরি হচ্ছেনা।।।কথায় কথায় ঢালিউডের সাথে বলিউডের তুলনা দেওয়া ঠিক না।।।কারন,, হলিউড মুভি যেভাবে ইন্ডিয়াতে জনপ্রিয়তা পাচ্ছে কিছুদিন পর হলিউডের প্রভাবে ইতালির ফিল্ম ইন্ডাস্ট্রিরর মত বলিউড ভেসে যাবে।।এক সময় হলিউডের বিকল্প ছিল ইতালি ফিল্ম ইন্ডাস্ট্রি এখন হলিউইডের প্রভাবে ইতালির ফিল্ম ইন্ডাস্ট্রি ধ্বংস হয়ে গেছে।।।।।",1,Aynabaji,Thriller ,Like,,,,,,,,
"একেকজনকে কপি করা অনেক কঠিন কাজ।সেরা ছিল",1,Aynabaji,Thriller ,Like,,,,,,,,
মনপুড়ার পরে কোনো বাংলা মুভি দেখে মনে হয়েছিল মাস্টারপিস। ,1,Aynabaji,Thriller ,Like,,,,,,,,
"লুকটা আসলেই বেশ ভালো হয়েছে। রবীন্দ্রনাথের মতো একটা লুক এসেছে, কিন্তু তাতে দারুণ লাগছে। ভালো কিছু হলে সেটাকে অবশ্যই প্রশংসা করা উচিত, সেটা শাকিব খান হোক আর শাহরুখ খান—যোগ্যতার প্রশংসা করা উচিৎ সবসময়।",1,Priyotoma,romantic,Like,,,,,,,,
"আমি সাকিব খান এর অনেক বড় কোনো ভক্ত না। কিন্তু তাই বলে তার নাম শুনলেই হা হা দিয়ে নিজেকে কুলডুড ভাবাই না। পরিবর্তন ভালো সেইটা কে ভালো না বলতে পারো কিন্তু হাসাহাসি করা ঠিক না।",1,Priyotoma,romantic,Like,,,,,,,,
"দুঃখিত আমি রোমান্টিক মুভি দেখি না।
তবে লুকটা প্রশংসার দাবিদার",1,Priyotoma,romantic,Like,,,,,,,,
"ভালো ছিলো বলবো, যদিও আমি তার ফ্যান নই",1,Priyotoma,romantic,Like,,,,,,,,
"দেশের ছবি চিন্তা করলে যথেষ্ট ভাল কাজ হয়েছে।",1,Priyotoma,romantic,Like,,,,,,,,
"শাকিব খান না থাকলে, বাংলা সিনেমা এতোদিনে যাদুঘরে থাকতো",1,Priyotoma,romantic,Like,,,,,,,,
"প্রিয়তমা দেখলাম সেদিন ইউটিউব এ
ইউটিউবে যেসব শর্ট ফিল্ম বের হয়, ওই সব কাহিনী রে টেনে লম্বা করে মুভি বানায়া দিছে 🤦‍♂️
কি আজব!!!",0,Priyotoma,romantic,Dislike,,,,,,,,
"TSC তে মুভিটা দেখেছেন, আর প্রতিটা দর্শক দাঁড়িয়ে করতালির মাধ্যমে অভিনন্দন জানিয়েছে—এটা শুনে দারুণ লাগলো। সত্যিই, শাকিব খানের মতো অভিনেতারা বাংলা সিনেমার ঐতিহ্য আর জনপ্রিয়তা এখনো ধরে রেখেছেন। দেব, জিৎ, শাকিব এদের মতো অভিনেতারাই এখনো বাংলা সিনেমার জৌলুশকে বাঁচিয়ে রেখেছেন। সবার পছন্দ যেমন আলাদা, তেমনি যোগ্যতার স্বীকৃতি দেওয়া উচিত। **God is one, Life is one, Number one Shakib Khan!**",1,Priyotoma,romantic,Like,,,,,,,,
"এই মুভি দেখে যাদের ভালো লাগছে তাদের সত্যি ই রুচিতে সমস্যা আছে।",0,Priyotoma,romantic,Dislike,,,,,,,,
"মুভিটা দেখলাম কিছুদিন আগে । দেখার পর বুঝলাম এই মুভি যদি আসলেই ইন্ডাস্ট্রির সর্বোচ্চ আয় করা মুভি হয় তাহলে ইন্ডাস্ট্রির দর্শকদের রুচির উন্নতি হয়েছে । নায়িকার কঠিন অসুখ, বেশিদিন বাঁচবেনা তাই নায়ককে মিথ্যে বলে নিজেকে আঁড়ালে রাখে যেন নায়কের অন্য কারও সাথে সুখের সংসার হয় । এরকম ইউনিক , সময়ের থেকে এগিয়ে থাকা প্লট দেওয়ার জন্য ডিরেক্টকে ধন্যবাদ কারণ এই মুভি না আসলে আমরা জানতেই পারতামনা এমন কোন প্লটের অস্তিত্ব থাকতে পারে । আর প্রেজেন্টেশন তো নেক্সট লেভেলের ! শুরুতে ভিলেন যেভাবে নায়কের ভাইয়ের ম্যানেজারকে মারলো তা দেখতে টাইম মেশিন নিয়ে স্বয়ং এস এস রাজামৌলি এসেছিলেন ২০০৯ সাল থেকে , এরপর সেই দৃশ্য কপি করে বসিয়েছেন উনার মাগাধীরা মুভিতে । এইরকম গল্প আর এইরকম প্রেজেন্টেশন ১০ বছরে একটা আসে ।",0,Priyotoma,romantic,Dislike,,,,,,,,
